candidate_filer_id,committee_filer_id,link_type,session,active,effective_date,termination_date
1227574,1226769,12011,1999,I,8/3/00,
1227577,1225876,12011,1999,T,8/3/00,
1227582,1074577,12011,1999,Y,8/3/00,
1227583,1069692,12011,1999,Y,8/3/00,
1227585,1228973,-12011,1999,I,9/25/00,9/11/03
1227593,1068911,12011,1999,Y,8/4/00,
1227595,1039249,12011,1999,Y,8/4/00,
1227596,1226505,12011,1999,Y,8/4/00,
1227597,1225785,12011,1999,I,8/4/00,
1227602,1226721,12011,1999,Y,8/4/00,
1227604,1057936,12011,1999,Y,8/4/00,
1227610,1225764,12011,1999,Y,8/4/00,
1227612,1227220,12011,1999,I,8/4/00,
1227614,1073982,12011,1999,I,8/4/00,
1227652,1220535,12011,1999,Y,1/18/00,
1227653,1077190,12011,1999,Y,9/22/99,
1227835,1226229,12011,1999,T,8/7/00,
1227837,1020080,12011,1999,Y,8/7/00,
1227839,1225830,12011,1999,I,8/7/00,
1227840,1225154,12011,1999,T,8/7/00,11/21/13
1227844,1225786,12011,1999,T,8/7/00,11/19/13
1227846,1225832,12011,1999,Y,8/7/00,
1227850,1225806,12011,1999,Y,8/7/00,
1227851,1068856,12011,1999,Y,8/7/00,
1227859,1225836,12011,1999,T,8/7/00,
1227859,1255628,12011,2003,T,6/16/03,
1227859,1275691,12011,2005,T,3/24/05,12/31/06
1227859,1075651,12011,2005,T,8/3/05,
1227859,1293159,12011,2009,T,12/7/06,12/31/09
1227859,1314370,12011,2007,I,12/23/08,
1227859,1314372,12011,2009,T,12/23/08,12/31/09
1227859,1308550,12011,2007,T,7/22/08,12/31/13
1227859,1320905,12011,2009,T,8/28/09,12/31/11
1227859,1333836,12011,2009,T,11/15/10,12/31/13
1227859,1361024,12011,2013,T,9/30/13,2/28/15
1227860,1225179,12011,1999,T,8/7/00,
1227860,1292679,12011,2005,Y,11/13/06,
1227860,1313873,12011,2007,T,12/2/08,2/1/11
1227860,1356315,12011,2013,Y,3/21/13,
1227861,1225831,12011,1999,Y,8/7/00,
1227866,1225784,12011,1999,Y,8/7/00,
1227868,1225835,12011,1999,I,8/7/00,
1227870,1069116,12011,1999,I,8/7/00,
1227879,1227133,12011,1999,I,8/7/00,
1227884,1225780,12011,1999,T,8/7/00,12/21/16
1227888,1225808,12011,1999,Y,8/7/00,
1227894,1226845,12011,1999,I,8/7/00,
1227901,1226486,12011,1999,I,8/7/00,1/7/05
1227902,1063011,12011,1999,Y,8/7/00,
1227903,1225788,12011,1999,Y,8/7/00,
1227906,1224608,12011,1999,I,8/7/00,
1227910,1067277,12011,1999,Y,8/7/00,
1227911,1057432,12011,1999,Y,8/7/00,
1227914,1226839,12011,1999,I,8/7/00,
1227916,1042503,12011,1999,Y,8/7/00,
1227917,1226219,12011,1999,I,8/7/00,
1227918,1225829,12011,1999,Y,8/7/00,
1227921,1065833,12011,1999,T,8/7/00,12/31/10
1227923,1225828,12011,1999,T,8/7/00,1/31/01
1227925,1068242,12011,1999,Y,8/7/00,
1227933,1067890,12011,1999,I,8/7/00,
1227935,1225630,12011,1999,Y,8/7/00,
1227935,1300107,12011,2007,T,8/7/07,12/11/12
1227937,1070587,12011,1999,T,8/7/00,1/28/13
1227942,1225809,12011,1999,Y,8/7/00,
1227943,1225859,12011,1999,T,8/25/00,2/4/04
1227947,1225812,12011,1999,Y,8/7/00,
1227951,1067872,12011,1999,Y,8/7/00,
1227978,1225664,12011,1999,I,8/8/00,
1227980,1225869,12011,1999,T,8/8/00,12/21/00
1227985,1227214,12011,1999,Y,8/28/00,
1227986,1225861,12011,1999,I,8/8/00,
1227990,1225871,12011,1999,Y,8/8/00,
1227995,1227962,12011,1999,I,8/8/00,8/5/04
1227996,1065608,12011,1999,T,8/8/00,
1227998,1227638,12011,1999,Y,8/8/00,
1228000,1226011,12011,1999,I,8/8/00,
1228002,1225727,12011,1999,I,8/8/00,
1228051,1225872,12011,1999,Y,8/8/00,
1228070,1227212,12011,1999,T,8/8/00,11/9/12
1228071,1225865,12011,1999,I,8/8/00,
1228076,1226228,12011,1999,I,8/8/00,
1228077,1225881,12011,1999,I,8/8/00,
1228081,1225862,12011,1999,I,8/8/00,
1228085,1227305,12011,1999,Y,8/8/00,
1228085,1394271,12011,2017,Y,2/3/17,
1228100,1075870,12011,1999,Y,8/2/00,
1228105,1227257,12011,1999,Y,8/3/00,
1228106,1061168,12011,1999,Y,8/7/00,
1228112,1068239,12011,1999,Y,7/25/00,
1228114,1225330,12011,1999,Y,7/28/00,
1228117,1225138,12011,1999,Y,7/11/00,
1228118,1068414,12011,1997,I,7/31/98,7/11/00
1228122,1225689,12011,1999,I,8/9/00,
1228123,1225695,12011,1999,Y,8/9/00,
1228195,1057166,12011,1999,T,8/10/00,12/20/12
1228198,1226449,12011,1999,T,8/4/00,11/3/04
1228200,1226518,12011,1999,Y,8/10/00,
1228202,1227658,12011,1999,Y,8/10/00,
1228203,1074074,12011,1999,Y,8/10/00,
1228205,1226581,12011,1999,T,8/22/00,12/9/03
1228206,1225878,12011,1999,I,8/10/00,
1228208,1068505,12011,1999,I,8/10/00,
1228212,1225968,12011,1999,Y,8/10/00,
1228217,1226279,12011,1999,Y,8/10/00,
1228237,1226469,12011,1999,T,8/10/00,11/1/08
1228241,1227815,12011,1999,Y,8/10/00,
1228244,1225879,12011,1999,Y,8/10/00,
1228246,1226283,12011,1999,T,8/10/00,12/31/04
1228249,1228060,12011,1999,Y,8/10/00,
1228251,1226503,12011,1999,Y,8/10/00,
1228252,1225969,12011,1999,Y,8/10/00,
1228255,1226281,12011,1999,Y,8/10/00,
1228257,1226203,12011,1999,I,8/10/00,
1228260,1226244,12011,1999,T,8/10/00,12/31/00
1228261,1074998,12011,1999,Y,8/10/00,
1228273,1225091,12011,1999,Y,8/10/00,
1228276,1225875,12011,1999,I,8/10/00,
1228277,1076565,12011,1999,Y,8/10/00,
1228279,1076907,12011,1999,Y,8/10/00,
1228281,1226471,12011,1999,Y,8/10/00,
1228283,1225723,12011,1999,T,8/10/00,8/9/04
1228283,1253072,12011,2003,T,2/6/03,
1228283,1272343,12011,2003,T,11/19/04,
1228283,1283807,12011,2005,T,3/1/06,6/19/06
1228283,1292873,12011,2005,Y,11/22/06,
1228283,1313656,12011,2007,I,11/21/08,
1228283,1314702,12011,2009,T,1/15/09,4/27/11
1228283,1337259,12011,2011,T,3/10/11,9/21/11
1228283,1359943,12011,2013,T,8/23/13,8/20/14
1228287,1225880,12011,1999,I,8/10/00,
1229071,1233790,12011,2001,T,3/2/01,
1229393,1221498,12011,1999,Y,10/24/00,
1230043,1028207,12011,1999,Y,11/16/00,
1230044,1221232,12011,1999,T,11/16/00,10/17/13
1230045,1221416,12011,1999,I,11/16/00,
1230046,1221237,12011,1999,Y,11/16/00,
1230198,1230149,12011,1999,T,11/27/00,6/19/03
1230344,1319286,12011,2009,T,7/8/09,0726-01-01
1230654,1230201,12011,1999,Y,11/29/00,
1230660,1230662,12011,1999,Y,12/11/00,
1230724,1245225,12011,2001,Y,6/27/02,
1230724,1230361,12011,1999,Y,12/4/02,
1230744,1251355,12011,2001,T,12/23/02,
1230744,1272536,12011,2003,T,12/6/04,
1230744,1293598,12011,2007,T,12/19/06,
1230744,1305293,12011,2007,Y,3/19/08,
1230744,1303492,12011,2007,Y,1/18/08,
1230744,1309869,12011,2007,T,10/8/08,
1230744,1230742,12011,1999,T,12/6/00,
1230848,1230847,12011,1999,T,12/15/00,1/31/05
1230848,1251909,12011,2003,Y,1/10/03,
1230848,1261936,12011,2003,Y,1/14/04,8/10/04
1230848,1263036,12011,2003,T,2/13/04,1/24/05
1230848,1276464,12011,2005,Y,4/22/05,
1230848,1276462,12011,2005,Y,4/22/05,
1231396,1229747,12011,1999,I,11/3/00,
1231478,1229308,12011,1999,Y,10/5/00,
1231626,1283868,12011,2005,Y,3/6/06,
1231703,1345020,12011,2011,T,2/17/12,12/31/12
1231714,1283315,12011,2005,Y,2/15/06,
1231723,1252395,12011,2003,Y,1/23/03,
1231723,1272076,12011,2003,Y,11/4/04,
1231723,1294849,12011,2007,T,2/6/07,12/17/15
1231723,1302008,12011,2007,Y,10/17/07,
1231723,1231660,12011,2001,Y,12/20/00,
1231778,1074069,12011,2001,T,1/13/01,12/12/14
1231778,1232495,12011,2001,T,1/23/01,
1231834,1231603,12011,1999,I,12/22/00,8/1/03
1232025,1282154,12011,2005,Y,1/3/06,
1232025,1232023,12011,2001,T,1/4/01,
1232094,1254288,12011,2003,Y,4/1/03,
1232094,1232091,12011,2001,T,1/9/01,8/10/04
1232821,1233592,12011,2001,T,2/26/01,5/19/04
1233409,1293069,12011,2007,Y,12/5/06,
1233409,1231946,12011,2001,T,2/16/01,
1233412,1232010,12011,2001,T,1/3/01,
1233414,1232255,12011,2001,T,1/2/01,8/18/04
1233415,1239124,12011,2005,Y,1/1/05,
1233415,1267277,12011,2005,Y,1/1/04,
1233415,1232304,12011,2001,Y,1/5/01,
1233416,1232360,12011,2001,T,1/9/01,
1233427,1251367,12011,2001,T,12/24/02,7/30/04
1233427,1232564,12011,2001,T,1/24/01,10/14/03
1233438,1233232,12011,2001,Y,1/29/01,
1233450,1233443,12011,2001,Y,2/13/01,
1233558,1245330,12011,2001,T,7/5/02,6/25/04
1233558,1264895,12011,2003,Y,4/27/04,
1233558,1256407,12011,2003,T,7/24/03,7/31/03
1233558,1256673,12011,2003,Y,7/31/03,
1233558,1233478,12011,2001,Y,2/22/01,
1233568,1250988,12011,2001,T,12/5/02,
1233568,1272841,12011,2003,Y,12/21/04,
1233568,1278106,12011,2005,Y,7/18/05,
1233568,1283787,12011,2005,Y,3/2/06,
1233568,1233566,12011,2001,T,2/26/01,
1233578,1251576,12011,2001,Y,12/30/02,
1233578,1272657,12011,2003,Y,12/17/04,
1233578,1292557,12011,2005,T,11/14/06,12/31/10
1233578,1297277,12011,2007,Y,4/13/07,
1233578,1233577,12011,2001,Y,2/26/01,
1233682,1233680,12011,2001,T,2/28/01,
1233687,1230570,12011,2001,Y,12/4/00,
1233688,1230458,12011,2001,Y,12/5/00,
1233747,1233744,12011,2001,Y,0101-03-05,
1233953,1233855,12011,2001,T,3/9/01,7/7/03
1233959,1254097,12011,2003,Y,3/17/03,
1233959,1252806,12011,2003,T,2/3/03,1/14/04
1233959,1272833,12011,2003,T,12/20/04,3/30/11
1233959,1314664,12011,2009,T,1/14/09,12/31/12
1233959,1314668,12011,2009,T,1/14/09,12/31/12
1233959,1315434,12011,2009,T,2/4/09,3/2/15
1233959,1233818,12011,2001,T,3/6/01,10/8/04
1233985,1233826,12011,2001,T,3/6/01,9/7/12
1234068,1234048,12011,2001,T,3/28/01,
1234133,1234120,12011,2001,Y,3/30/01,
1234187,1282115,12011,2005,Y,12/23/05,
1234191,1251452,12011,2001,Y,12/30/02,
1234191,1272655,12011,2003,Y,12/17/04,
1234191,1293213,12011,2005,Y,12/14/06,
1234191,1303673,12011,2007,Y,1/29/08,
1234191,1234189,12011,2001,Y,3/29/01,
1234228,1252923,12011,2003,Y,2/7/03,
1234228,1272521,12011,2003,Y,12/6/04,
1234228,1284696,12011,2005,T,3/22/06,6/30/14
1234228,1392804,12011,2015,Y,12/7/16,
1234228,1234227,12011,2001,T,4/4/01,10/22/04
1234346,1234406,12011,2001,Y,4/13/01,
1234367,1234366,12011,2001,Y,4/9/01,
1234401,1234399,12011,2001,Y,4/16/01,
1234430,1234428,12011,2001,Y,4/17/01,
1234505,1233991,12011,2001,T,3/23/01,
1234513,1266471,12011,2003,Y,7/2/04,
1234513,1234054,12011,2001,T,3/29/01,
1234599,1064762,12011,1997,T,5/11/01,
1234599,1069846,12011,1997,Y,5/11/01,
1234599,1070561,12011,1997,Y,5/11/01,
1234599,1072621,12011,1997,Y,5/11/01,
1234599,1234345,12011,2001,Y,4/12/01,
1234645,1234644,12011,2001,T,4/20/01,
1234790,1230139,12011,2001,T,5/7/01,
1234847,1254096,12011,2003,T,3/17/03,
1234847,1273981,12011,2005,T,1/31/05,
1234847,1294781,12011,2007,T,2/1/07,2/28/11
1234847,1313588,12011,2007,T,11/19/08,12/31/13
1234847,1316416,12011,2009,T,3/10/09,6/30/11
1234847,1327078,12011,2009,T,4/28/10,6/30/11
1234847,1348540,12011,2011,T,7/10/12,12/31/13
1234847,1345077,12011,2011,Y,2/22/12,
1234847,1234843,12011,2001,T,4/30/01,
1234925,1234923,12011,2001,T,5/3/01,6/4/03
1234978,1282995,12011,2005,Y,2/6/06,
1234978,1234974,12011,2001,Y,5/10/01,
1235090,1235088,12011,2001,Y,5/9/01,
1235136,1245234,12011,2001,T,6/28/02,7/27/04
1235136,1266579,12011,2003,Y,7/2/04,
1235136,1297110,12011,2007,Y,3/30/07,
1235136,1321602,12011,2009,T,9/23/09,12/31/11
1235136,1317278,12011,2009,T,3/26/09,5/22/10
1235136,1069173,12011,2003,Y,7/2/04,
1235136,1334072,12011,2009,T,11/30/10,12/31/14
1235136,1354953,12011,2013,Y,1/23/13,
1235136,1394302,12011,2017,Y,2/6/17,
1235136,1234950,12011,2001,T,5/9/01,
1235137,1235100,12011,2001,Y,5/15/01,
1235163,1235158,12011,2001,Y,5/11/01,
1235179,1235177,12011,2001,Y,5/17/01,
1235322,1235214,12011,2001,T,5/21/01,12/17/03
1235323,1235205,12011,2001,Y,5/21/01,
1235324,1235268,12011,2001,Y,5/22/01,
1235391,1250909,12011,2001,T,11/26/02,6/30/05
1235391,1256861,12011,2003,T,8/4/03,6/30/05
1235391,1272103,12011,2003,T,11/8/04,3/31/09
1235391,1272345,12011,2003,T,11/19/04,12/31/06
1235391,1287408,12011,2005,T,6/26/06,3/31/09
1235391,1287559,12011,2005,T,7/5/06,6/30/10
1235391,1292883,12011,2005,T,11/28/06,5/19/12
1235391,1333803,12011,2009,T,11/12/10,1/25/14
1235391,1333805,12011,2009,T,11/12/10,10/6/14
1235391,1344714,12011,2011,T,2/13/12,1/24/14
1235391,1358481,12011,2013,T,6/18/13,12/31/14
1235391,1235390,12011,2001,T,5/30/01,12/7/04
1235401,1235373,12011,2001,I,5/17/01,1/13/04
1235472,1235469,12011,2001,Y,5/17/01,
1235483,1235473,12011,2001,T,5/30/01,
1235519,1319658,12011,2009,T,7/23/09,6/30/11
1235519,1334118,12011,2009,T,12/2/10,6/29/13
1235519,1344099,12011,2011,Y,1/23/12,
1235519,1353601,12011,2011,Y,11/20/12,
1235519,1373955,12011,2013,T,12/8/14,12/31/15
1235519,1376101,12011,2015,Y,3/12/15,
1235519,1235086,12011,2001,T,5/1/01,2/26/04
1235522,1273100,12011,2005,Y,1/10/05,
1235522,1324203,12011,2009,T,2/2/10,10/17/13
1235522,1235311,12011,2001,Y,5/25/01,
1235524,1235331,12011,2001,T,5/18/01,1/27/04
1235574,1235572,12011,2001,Y,6/12/01,
1235592,1227192,12011,2001,Y,6/14/01,
1235616,1235613,12011,2001,Y,6/7/01,
1235630,1253650,12011,2003,T,2/28/03,
1235630,1272182,12011,2003,T,11/12/04,
1235630,1293204,12011,2009,T,12/14/06,10/31/09
1235630,1313953,12011,2007,Y,12/5/08,
1235630,1235629,12011,2001,T,6/12/01,9/8/03
1235683,1235681,12011,2001,T,6/11/01,
1235706,1235705,12011,2001,Y,6/15/01,
1235724,1072679,12011,2001,Y,7/23/01,
1235724,1235722,12011,2001,T,6/18/01,
1235776,1235377,12011,2001,Y,5/16/01,
1235778,1358446,12011,2013,T,6/17/13,10/1/14
1235778,1235188,12011,2001,T,4/26/02,7/25/03
1235874,1285198,12011,2005,T,3/24/06,10/18/30
1236041,1236000,12011,2001,Y,6/14/01,
1236046,1230621,12011,2001,T,12/13/00,7/29/02
1236046,1245055,12011,2001,T,6/18/02,3/17/08
1236046,1061040,12011,2001,T,6/18/02,12/31/06
1236046,1267140,12011,2005,T,7/26/04,5/20/05
1236046,1292848,12011,2005,T,11/27/06,3/17/08
1236046,1305398,12011,2007,T,3/24/08,12/31/08
1236046,1298900,12011,2009,T,6/13/07,1/31/09
1236046,1314309,12011,2007,T,12/23/08,12/31/14
1236046,1328097,12011,2009,T,6/22/10,12/31/14
1236046,1354084,12011,2011,T,12/17/12,12/31/14
1236047,1274872,12011,2005,Y,2/22/05,
1236047,1234029,12011,2001,Y,3/12/01,
1236048,1234051,12011,2001,Y,7/2/01,
1236048,1254103,12011,2003,T,3/20/03,
1236048,1305314,12011,2007,T,3/18/08,6/30/11
1236048,1334198,12011,2009,T,12/8/10,10/22/13
1236048,1354508,12011,2013,T,1/10/13,12/31/14
1236048,1363977,12011,2013,T,2/18/14,12/31/14
1236050,1236777,12011,2001,Y,7/30/01,
1236050,1322658,12011,2009,T,11/9/09,10/29/10
1236144,1236142,12011,2001,Y,6/22/01,
1236378,1236280,12011,2001,Y,7/10/01,
1236381,1236847,12011,2001,Y,7/12/01,
1236382,1236332,12011,2001,T,7/12/01,12/3/03
1236382,1070360,12011,2001,T,6/22/01,
1236382,1285158,12011,2007,T,2/22/08,12/31/10
1236417,1236416,12011,2001,T,7/13/01,12/17/01
1236417,1258206,12011,2003,T,9/26/03,10/10/04
1236417,1284183,12011,2005,T,3/13/06,10/17/13
1236463,1236461,12011,2001,T,7/18/01,
1236477,1236831,12011,2001,T,7/31/01,2/6/04
1236477,1301557,12011,2007,I,9/27/07,8/2/10
1236508,1236339,12011,2001,T,7/23/01,7/26/04
1236515,1236911,12011,2001,T,8/6/01,7/2/04
1236517,1238137,12011,2001,Y,7/23/01,
1236517,1296644,12011,2007,T,3/13/07,10/18/13
1236517,1313490,12011,2007,Y,11/12/08,
1236517,1312261,12011,2007,Y,10/6/08,
1236517,1317009,12011,2009,T,3/23/09,3/23/11
1236517,1340390,12011,2011,T,8/3/11,1/1/12
1236517,1334019,12011,2009,T,11/24/10,8/9/11
1236517,1354125,12011,2011,T,12/17/12,10/8/13
1236517,1360753,12011,2013,T,9/20/13,1/9/15
1236517,1376735,12011,2015,Y,4/13/15,
1236522,1236498,12011,2001,T,7/23/01,
1236522,1241638,12011,2001,I,1/3/01,8/9/04
1236523,1236897,12011,2001,T,8/7/01,1/18/05
1236528,1234396,12011,2001,T,7/23/01,
1236529,1234151,12011,2001,T,3/27/01,5/19/04
1236532,1236531,12011,2001,Y,7/23/01,
1236557,1236556,12011,2001,T,7/20/01,1/24/05
1236566,1236565,12011,2001,T,7/23/01,1/25/13
1236599,1236598,12011,2001,T,7/26/01,7/31/03
1236608,1235914,12011,2001,T,7/26/01,11/30/01
1236692,1066328,12011,2001,T,7/30/01,
1236700,1236605,12011,2001,T,7/30/01,
1236928,1236927,12011,2001,Y,8/7/01,
1237042,1237041,12011,2001,I,8/9/01,11/25/03
1237116,1237115,12016,2001,Y,8/14/01,
1237206,1240211,12011,2001,Y,7/23/01,
1237206,1250746,12011,2003,T,12/1/03,5/15/13
1237206,1260686,12011,2003,T,12/1/03,2/3/05
1237208,1237595,12011,2001,T,8/28/01,7/2/04
1237208,1069833,12011,2001,Y,1/14/02,
1237208,1278891,12011,2005,Y,8/10/05,
1237209,1237734,12011,2001,T,9/4/01,8/19/03
1237501,1237820,12011,2001,T,9/10/01,8/26/03
1237501,1256396,12011,2003,Y,7/23/03,
1237501,1281665,12011,2005,Y,11/23/05,
1237532,1237666,12011,2001,Y,11/8/01,
1237532,1260497,12011,2003,Y,11/7/03,
1237583,1235957,12011,2001,T,6/27/01,7/14/03
1237583,1245224,12011,2001,T,6/26/02,
1237583,1272474,12011,2003,Y,12/2/04,
1237583,1293442,12011,2005,T,12/20/06,3/15/11
1237583,1315231,12011,2009,T,1/26/09,8/30/11
1237583,1323748,12011,2009,T,1/19/10,12/31/10
1237655,1243338,12011,2001,I,8/22/01,6/17/04
1237732,1236699,12011,2001,Y,7/23/01,
1237968,1237094,12011,2001,T,7/23/01,
1238004,1281064,12011,2005,T,10/26/05,6/30/06
1238004,1312142,12011,2007,I,10/1/08,6/30/10
1238175,1072746,12011,2001,Y,8/2/01,
1238176,1059716,12011,2001,T,8/3/01,6/30/08
1238177,1077491,12011,2001,Y,4/26/01,
1238223,1238156,12011,2001,T,7/23/01,
1238223,1266727,12011,2005,T,7/12/01,12/31/08
1238223,1293145,12011,2005,T,12/7/06,3/19/09
1238223,1308496,12011,2007,Y,7/18/08,
1238223,1314187,12011,2007,T,12/15/08,12/17/12
1238223,1304048,12011,2007,T,2/13/08,3/19/09
1238223,1334928,12011,2011,T,1/10/11,11/13/12
1238223,1345582,12011,2011,T,3/5/12,6/3/16
1238223,1392284,12011,2015,Y,11/7/16,
1238223,1373700,12011,2015,Y,11/19/14,
1238223,1238673,12011,2001,Y,8/22/01,
1238353,1237710,12011,2001,Y,7/23/01,
1238474,1236966,12011,2001,Y,7/23/01,
1238513,1237246,12011,2001,T,7/23/01,1/27/05
1238513,1250550,12011,2003,T,7/20/01,
1238513,1272431,12011,2003,Y,11/30/04,
1238513,1275017,12011,2005,Y,3/3/05,
1238513,1285516,12011,2005,T,4/18/06,1/22/07
1238538,1238844,12011,2001,I,7/23/01,1/27/05
1238538,1252837,12011,2003,T,2/3/03,1/24/05
1238566,1238210,12011,2001,T,9/24/01,11/12/03
1238567,1323334,12011,2009,I,12/28/09,7/29/10
1238568,1316533,12011,2009,T,3/13/09,12/31/13
1238568,1360219,12011,2013,Y,9/3/13,
1238568,1374274,12011,2013,Y,12/26/14,
1238644,1238181,12011,2001,T,9/24/01,2/20/04
1238644,1254043,12011,2003,Y,3/17/03,
1238644,1272114,12011,2003,T,11/9/04,1/23/12
1238644,1294002,12011,2007,Y,1/22/07,
1238644,1337183,12011,2011,T,3/4/11,12/31/12
1238644,1334499,12011,2009,T,12/28/10,1/23/12
1238644,1349151,12011,2011,T,8/1/12,12/31/12
1238644,1376513,12011,2015,Y,4/2/15,
1238644,1374547,12011,2015,T,1/15/15,7/23/15
1238715,1238565,12011,2001,T,7/23/01,
1238716,1238458,12011,2001,Y,7/23/01,
1238717,1238619,12011,2001,Y,7/23/01,
1238721,1240826,12011,2001,Y,7/23/01,
1238725,1252959,12011,2003,I,2/7/03,7/31/03
1238725,1256975,12011,2003,T,8/6/03,9/9/04
1238727,1238689,12011,2001,T,7/23/01,
1238766,1237447,12011,2001,T,8/24/01,8/5/04
1238771,1237228,12011,2001,T,7/23/01,
1238815,1237147,12011,2001,Y,7/23/01,
1238830,1237887,12011,2001,T,9/12/01,7/30/03
1238901,1238571,12011,2001,T,11/8/01,
1238901,1253843,12011,2003,T,10/9/03,
1238901,1272967,12011,2005,Y,1/4/05,
1238901,1314017,12011,2007,T,12/8/08,12/31/16
1238901,1293127,12011,2005,T,12/6/06,9/10/10
1238901,1386285,12011,2015,T,6/6/16,11/15/16
1238911,1242830,12011,2001,T,2/6/02,
1238937,1237898,12011,2001,I,7/23/01,8/29/03
1238937,1251266,12011,2001,T,11/13/02,1/24/05
1238937,1271581,12011,2003,Y,11/2/04,
1238937,1277456,12011,2005,T,6/16/05,10/22/16
1238937,1296309,12011,2007,Y,3/13/07,
1238937,1303135,12011,2007,Y,12/31/07,
1238937,1324832,12011,2009,T,2/23/10,6/16/14
1238937,1313595,12011,2007,T,11/19/08,5/17/10
1238937,1366750,12011,2013,Y,5/13/14,
1238941,1238913,12011,2001,T,10/10/01,6/30/03
1238943,1236916,12011,2001,Y,7/23/01,
1238944,1237077,12011,2001,T,7/23/01,8/3/04
1238979,1237692,12011,2001,T,7/23/01,
1238979,1254615,12011,2003,T,4/23/03,
1238979,1272043,12011,2003,I,11/1/04,
1238979,1277294,12011,2005,T,6/7/05,6/30/12
1238982,1281739,12011,2005,T,11/30/05,10/17/13
1238983,1238043,12011,2001,Y,7/23/01,
1238984,1238124,12011,2001,T,7/23/01,
1238985,1287689,12011,2005,Y,7/10/06,
1238992,1277031,12011,2005,T,5/19/05,12/31/05
1238992,1318987,12011,2009,T,1/1/09,1/15/10
1239027,1239193,12011,2001,Y,1/14/02,
1239028,1253402,12011,2003,Y,2/19/03,
1239028,1275188,12011,2005,Y,3/1/05,
1239028,1294917,12011,2007,T,2/5/07,1/5/09
1239060,1238070,12011,2001,T,9/18/01,1/14/04
1239061,1238072,12011,2001,Y,7/23/01,
1239063,1238075,12011,2001,T,9/18/01,11/29/04
1239063,1252615,12011,2003,Y,1/29/03,
1239063,1272446,12011,2003,Y,11/29/04,
1239063,1292551,12011,2005,Y,2/14/06,
1239064,1238042,12011,2001,Y,7/23/01,
1239083,1240115,12011,2001,T,11/14/01,7/30/04
1239091,1238082,12011,2001,T,7/23/01,
1239111,1239178,12011,2001,T,7/23/01,
1239112,1239071,12011,2001,Y,7/23/01,
1239115,1239127,12011,2001,Y,7/23/01,
1239175,1240110,12011,2001,T,11/13/01,5/14/04
1239182,1238314,12011,2001,Y,8/22/01,
1239183,1238646,12011,2001,T,8/22/01,
1239184,1237242,12011,2001,T,8/21/01,7/2/03
1239185,1239009,12011,2001,T,8/22/01,
1239186,1060602,12011,2009,T,8/22/01,11/1/09
1239255,1239197,12011,2001,I,10/18/01,12/8/03
1239258,1240811,12011,2001,T,12/5/01,
1239584,1365121,12011,2013,T,3/17/14,1/12/15
1239584,1240108,12011,2001,Y,1/22/02,
1239608,1261030,12011,2003,T,12/16/03,4/26/04
1239608,1240504,12011,2001,Y,11/28/01,
1239609,1241921,12011,2001,T,1/14/02,10/17/13
1239778,1239901,12011,2001,T,7/23/01,
1239781,1325222,12011,2009,I,3/4/10,8/2/10
1239784,1240607,12011,2001,T,11/30/01,8/20/04
1239816,1240155,12011,2001,T,11/16/01,7/1/04
1239821,1256770,12011,2003,T,7/31/03,2/2/04
1239822,1239851,12011,2001,T,11/2/01,9/7/04
1239908,1238974,12011,2001,T,7/12/01,12/30/03
1239922,1240134,12011,2001,Y,7/12/01,
1239924,1241954,12011,2001,T,1/16/02,8/7/03
1239925,1240207,12011,2001,T,7/23/01,
1239926,1241951,12011,2001,T,1/16/02,
1239927,1240686,12011,2001,T,7/23/01,10/17/13
1239934,1240926,12011,2001,Y,12/31/01,
1239934,1285246,12011,2005,Y,3/16/06,
1239935,1239893,12011,2001,T,7/23/01,7/3/08
1239935,1251737,12011,2003,T,1/9/03,5/20/06
1239935,1272476,12011,2003,T,11/17/04,11/12/08
1239935,1293102,12011,2005,T,11/30/06,1/11/12
1239935,1333755,12011,2009,T,11/8/10,9/6/13
1239937,1239894,12011,2001,T,11/5/01,7/31/03
1239938,1241647,12011,2001,T,1/3/01,7/9/03
1239991,1241364,12011,2001,T,12/21/01,1/22/04
1239991,1261581,12011,2003,T,12/30/03,10/17/13
1239991,1306135,12011,2007,T,4/14/08,10/18/13
1239992,1239943,12011,2001,T,11/7/01,6/20/03
1239993,1240210,12011,2001,T,7/23/01,10/17/13
1239994,1239974,12011,2001,T,7/23/01,
1239995,1256435,12011,2003,Y,7/23/03,
1239996,1240812,12011,2001,T,12/5/01,5/29/03
1239998,1239876,12011,2001,T,11/5/01,8/2/04
1240000,1239985,12011,2001,T,7/23/01,
1240001,1240125,12011,2001,T,7/12/01,
1240001,1302411,12011,2007,Y,11/13/07,
1240001,1343622,12011,2011,T,12/19/11,12/30/15
1240050,1240026,12011,2001,T,12/21/01,
1240051,1240046,12011,2001,Y,7/23/01,
1240051,1256196,12011,2003,Y,7/11/03,
1240062,1242148,12011,2001,T,7/23/01,8/4/03
1240064,1241927,12011,2001,T,1/14/02,4/16/04
1240067,1240059,12011,2001,I,7/23/01,9/5/03
1240067,1251747,12011,2003,Y,9/5/03,
1240067,1272722,12011,2003,Y,12/14/04,
1240067,1293456,12011,2005,Y,12/19/06,
1240067,1356568,12011,2013,T,4/5/13,5/19/15
1240068,1240071,12011,2001,Y,7/23/01,
1240093,1239959,12011,2001,T,11/9/01,7/6/04
1240093,1251248,12011,2001,T,12/19/02,
